Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Consent,Cultivar,DATASTORE filetype,DATASTORE provider,DATASTORE region,dev_stage,Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,sex,SRA Study,strain,tissue
SRR12868344,RNA-Seq,300,32506939500,PRJNA669810,SAMN16457874,Model organism or animal,10020875133,NORTHWESTERN UNIVERSITY,public,Biological replicate 2,"sra,fastq,run.zq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",young adult,SRX9334333,Illumina NovaSeq 6000,CX11315_GZ_B8_D7_GZpool_04_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:54:00Z,1,CX11315_GZ_B8_D7_GZpool_04_2019,hermaphrodite,SRP288011,CX11315,whole animals
SRR12868345,RNA-Seq,300,10864875900,PRJNA669810,SAMN16458260,Model organism or animal,3339661642,NORTHWESTERN UNIVERSITY,public,Biological replicate 2,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",young adult,SRX9334332,Illumina NovaSeq 6000,MY2212_GZ_B2_F7_GZpool_03_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:40:00Z,1,MY2212_GZ_B2_F7_GZpool_03_2019,hermaphrodite,SRP288011,MY2212,whole animals
SRR12868346,RNA-Seq,300,6957336900,PRJNA669810,SAMN16458259,Model organism or animal,2087871550,NORTHWESTERN UNIVERSITY,public,Biological replicate 1,"sra,run.zq,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",young adult,SRX9334331,Illumina NovaSeq 6000,MY2212_GZ_B2_C8_GZpool_01_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:29:00Z,1,MY2212_GZ_B2_C8_GZpool_01_2019,hermaphrodite,SRP288011,MY2212,whole animals
SRR12868347,RNA-Seq,300,10990340400,PRJNA669810,SAMN16458258,Model organism or animal,3361289406,NORTHWESTERN UNIVERSITY,public,Biological replicate 3,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",young adult,SRX9334330,Illumina NovaSeq 6000,MY2147_GZ_B6_E2_GZpool_06_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:39:00Z,1,MY2147_GZ_B6_E2_GZpool_06_2019,hermaphrodite,SRP288011,MY2147,whole animals
SRR12868348,RNA-Seq,300,7188957600,PRJNA669810,SAMN16458257,Model organism or animal,2233012079,NORTHWESTERN UNIVERSITY,public,Biological replicate 2,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",young adult,SRX9334329,Illumina NovaSeq 6000,MY2147_GZ_B6_B5_GZpool_04_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:33:00Z,1,MY2147_GZ_B6_B5_GZpool_04_2019,hermaphrodite,SRP288011,MY2147,whole animals
SRR12868349,RNA-Seq,300,8568054600,PRJNA669810,SAMN16458104,Model organism or animal,2650760882,NORTHWESTERN UNIVERSITY,public,Biological replicate 2,"sra,run.zq,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",young adult,SRX9334328,Illumina NovaSeq 6000,JU2534_GZ_B9_D2_GZpool_08_2020,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:35:00Z,1,JU2534_GZ_B9_D2_GZpool_08_2020,hermaphrodite,SRP288011,JU2534,whole animals
SRR12868350,RNA-Seq,300,8472210600,PRJNA669810,SAMN16458103,Model organism or animal,2589419854,NORTHWESTERN UNIVERSITY,public,Biological replicate 1,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",young adult,SRX9334327,Illumina NovaSeq 6000,JU2534_GZ_B9_B6_GZpool_08_2020,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:35:00Z,1,JU2534_GZ_B9_B6_GZpool_08_2020,hermaphrodite,SRP288011,JU2534,whole animals
SRR12868351,RNA-Seq,300,9374027700,PRJNA669810,SAMN16458102,Model organism or animal,2861839414,NORTHWESTERN UNIVERSITY,public,Biological replicate 2,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",young adult,SRX9334326,Illumina NovaSeq 6000,JU2526_GZ_B9_D1_GZpool_08_2020,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:39:00Z,1,JU2526_GZ_B9_D1_GZpool_08_2020,hermaphrodite,SRP288011,JU2526,whole animals
SRR12868352,RNA-Seq,300,10513239000,PRJNA669810,SAMN16458101,Model organism or animal,3224664763,NORTHWESTERN UNIVERSITY,public,Biological replicate 1,"fastq,run.zq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",young adult,SRX9334325,Illumina NovaSeq 6000,JU2526_GZ_B9_B5_GZpool_08_2020,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:39:00Z,1,JU2526_GZ_B9_B5_GZpool_08_2020,hermaphrodite,SRP288011,JU2526,whole animals
SRR12868353,RNA-Seq,300,6059283600,PRJNA669810,SAMN16457858,Model organism or animal,1892253331,NORTHWESTERN UNIVERSITY,public,Biological replicate 1,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",young adult,SRX9334324,Illumina NovaSeq 6000,CX11276_GZ_B6_C7_GZpool_04_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:31:00Z,1,CX11276_GZ_B6_C7_GZpool_04_2019,hermaphrodite,SRP288011,CX11276,whole animals
SRR12868354,RNA-Seq,300,7762535400,PRJNA669810,SAMN16458100,Model organism or animal,2330909236,NORTHWESTERN UNIVERSITY,public,Biological replicate 3,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",young adult,SRX9334323,Illumina NovaSeq 6000,JU2522_GZr_B2_H8_GZpool_07_2020,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:34:00Z,1,JU2522_GZr_B2_H8_GZpool_07_2020,hermaphrodite,SRP288011,JU2522,whole animals
SRR12868355,RNA-Seq,300,10057410900,PRJNA669810,SAMN16458099,Model organism or animal,3083318448,NORTHWESTERN UNIVERSITY,public,Biological replicate 2,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",young adult,SRX9334322,Illumina NovaSeq 6000,JU2522_GZ_B4_D1_GZpool_05_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:38:00Z,1,JU2522_GZ_B4_D1_GZpool_05_2019,hermaphrodite,SRP288011,JU2522,whole animals
SRR12868356,RNA-Seq,300,11372210100,PRJNA669810,SAMN16458098,Model organism or animal,3478023641,NORTHWESTERN UNIVERSITY,public,Biological replicate 1,"fastq,sra,run.zq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",young adult,SRX9334321,Illumina NovaSeq 6000,JU2522_GZ_B3_H2_GZpool_03_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:43:00Z,1,JU2522_GZ_B3_H2_GZpool_03_2019,hermaphrodite,SRP288011,JU2522,whole animals
SRR12868357,RNA-Seq,300,7479678900,PRJNA669810,SAMN16458097,Model organism or animal,2281468110,NORTHWESTERN UNIVERSITY,public,Biological replicate 3,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",young adult,SRX9334320,Illumina NovaSeq 6000,JU2519_GZ_B4_C9_GZpool_05_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:39:00Z,1,JU2519_GZ_B4_C9_GZpool_05_2019,hermaphrodite,SRP288011,JU2519,whole animals
SRR12868358,RNA-Seq,300,9925573500,PRJNA669810,SAMN16458096,Model organism or animal,3062728124,NORTHWESTERN UNIVERSITY,public,Biological replicate 2,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",young adult,SRX9334319,Illumina NovaSeq 6000,JU2519_GZ_B3_H1_GZpool_03_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:42:00Z,1,JU2519_GZ_B3_H1_GZpool_03_2019,hermaphrodite,SRP288011,JU2519,whole animals
SRR12868359,RNA-Seq,300,16388912400,PRJNA669810,SAMN16458095,Model organism or animal,4952891429,NORTHWESTERN UNIVERSITY,public,Biological replicate 1,"run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",young adult,SRX9334318,Illumina NovaSeq 6000,JU2519_GZ_B1_A1_GZpool_01_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:53:00Z,1,JU2519_GZ_B1_A1_GZpool_01_2019,hermaphrodite,SRP288011,JU2519,whole animals
SRR12868360,RNA-Seq,300,9294904500,PRJNA669810,SAMN16458094,Model organism or animal,2803793546,NORTHWESTERN UNIVERSITY,public,Biological replicate 3,"fastq,run.zq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",young adult,SRX9334317,Illumina NovaSeq 6000,JU2513_GZr_B2_H7_GZpool_07_2020,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:37:00Z,1,JU2513_GZr_B2_H7_GZpool_07_2020,hermaphrodite,SRP288011,JU2513,whole animals
SRR12868361,RNA-Seq,300,9294060000,PRJNA669810,SAMN16458093,Model organism or animal,2807792118,NORTHWESTERN UNIVERSITY,public,Biological replicate 2,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",young adult,SRX9334316,Illumina NovaSeq 6000,JU2513_GZ_B5_E6_GZpool_06_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:37:00Z,1,JU2513_GZ_B5_E6_GZpool_06_2019,hermaphrodite,SRP288011,JU2513,whole animals
SRR12868362,RNA-Seq,300,7168916700,PRJNA669810,SAMN16458092,Model organism or animal,2197289225,NORTHWESTERN UNIVERSITY,public,Biological replicate 1,"sra,run.zq,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",young adult,SRX9334315,Illumina NovaSeq 6000,JU2513_GZ_B3_E2_GZpool_03_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:34:00Z,1,JU2513_GZ_B3_E2_GZpool_03_2019,hermaphrodite,SRP288011,JU2513,whole animals
SRR12868363,RNA-Seq,300,6668997000,PRJNA669810,SAMN16458091,Model organism or animal,2076883761,NORTHWESTERN UNIVERSITY,public,Biological replicate 3,"sra,fastq,run.zq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",young adult,SRX9334314,Illumina NovaSeq 6000,JU2478_GZr_B5_E5_GZpool_08_2020,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:34:00Z,1,JU2478_GZr_B5_E5_GZpool_08_2020,hermaphrodite,SRP288011,JU2478,whole animals
SRR12868364,RNA-Seq,300,7971583800,PRJNA669810,SAMN16457857,Model organism or animal,2433512123,NORTHWESTERN UNIVERSITY,public,Biological replicate 3,"sra,run.zq,fastq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",young adult,SRX9334313,Illumina NovaSeq 6000,CX11271_GZm_B3_I3_GZpool_0307_2020,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:32:00Z,1,CX11271_GZm_B3_I3_GZpool_0307_2020,hermaphrodite,SRP288011,CX11271,whole animals
SRR12868365,RNA-Seq,300,7819749900,PRJNA669810,SAMN16458090,Model organism or animal,2383262360,NORTHWESTERN UNIVERSITY,public,Biological replicate 2,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",young adult,SRX9334312,Illumina NovaSeq 6000,JU2478_GZ_B6_D6_GZpool_06_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:37:00Z,1,JU2478_GZ_B6_D6_GZpool_06_2019,hermaphrodite,SRP288011,JU2478,whole animals
SRR12868366,RNA-Seq,300,6327860700,PRJNA669810,SAMN16458089,Model organism or animal,1958286912,NORTHWESTERN UNIVERSITY,public,Biological replicate 1,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",young adult,SRX9334311,Illumina NovaSeq 6000,JU2478_GZ_B6_A9_GZpool_04_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:37:00Z,1,JU2478_GZ_B6_A9_GZpool_04_2019,hermaphrodite,SRP288011,JU2478,whole animals
SRR12868367,RNA-Seq,300,13234877700,PRJNA669810,SAMN16458088,Model organism or animal,3964940369,NORTHWESTERN UNIVERSITY,public,Biological replicate 3,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",young adult,SRX9334310,Illumina NovaSeq 6000,JU2466_GZm_B1_D9_GZpool_0107_2020,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:54:00Z,1,JU2466_GZm_B1_D9_GZpool_0107_2020,hermaphrodite,SRP288011,JU2466,whole animals
SRR12868368,RNA-Seq,300,10090794300,PRJNA669810,SAMN16458087,Model organism or animal,3042717302,NORTHWESTERN UNIVERSITY,public,Biological replicate 2,"run.zq,sra,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",young adult,SRX9334309,Illumina NovaSeq 6000,JU2466_GZ_B4_C8_GZpool_05_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:46:00Z,1,JU2466_GZ_B4_C8_GZpool_05_2019,hermaphrodite,SRP288011,JU2466,whole animals
SRR12868369,RNA-Seq,300,5044327200,PRJNA669810,SAMN16458086,Model organism or animal,1533461160,NORTHWESTERN UNIVERSITY,public,Biological replicate 1,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",young adult,SRX9334308,Illumina NovaSeq 6000,JU2466_GZ_B3_G9_GZpool_03_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:33:00Z,1,JU2466_GZ_B3_G9_GZpool_03_2019,hermaphrodite,SRP288011,JU2466,whole animals
SRR12868370,RNA-Seq,300,10017417600,PRJNA669810,SAMN16458085,Model organism or animal,3053447735,NORTHWESTERN UNIVERSITY,public,Biological replicate 3,"run.zq,sra,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",young adult,SRX9334307,Illumina NovaSeq 6000,JU2464_GZr_B3_B7_GZpool_07_2020,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:46:00Z,1,JU2464_GZr_B3_B7_GZpool_07_2020,hermaphrodite,SRP288011,JU2464,whole animals
SRR12868371,RNA-Seq,300,8561179500,PRJNA669810,SAMN16458084,Model organism or animal,2584391598,NORTHWESTERN UNIVERSITY,public,Biological replicate 2,"sra,fastq,run.zq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",young adult,SRX9334306,Illumina NovaSeq 6000,JU2464_GZ_B5_C1_GZpool_05_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:38:00Z,1,JU2464_GZ_B5_C1_GZpool_05_2019,hermaphrodite,SRP288011,JU2464,whole animals
SRR12868372,RNA-Seq,300,6437804400,PRJNA669810,SAMN16458083,Model organism or animal,1976933763,NORTHWESTERN UNIVERSITY,public,Biological replicate 1,"sra,fastq,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",young adult,SRX9334305,Illumina NovaSeq 6000,JU2464_GZ_B3_G8_GZpool_03_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:33:00Z,1,JU2464_GZ_B3_G8_GZpool_03_2019,hermaphrodite,SRP288011,JU2464,whole animals
SRR12868373,RNA-Seq,300,7749470400,PRJNA669810,SAMN16458430,Model organism or animal,2364805479,NORTHWESTERN UNIVERSITY,public,Biological replicate 3,"run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",young adult,SRX9334304,Illumina NovaSeq 6000,WN2050_GZr_B6_F2_GZpool_08_2020,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:10:00Z,1,WN2050_GZr_B6_F2_GZpool_08_2020,hermaphrodite,SRP288011,WN2050,whole animals
SRR12868374,RNA-Seq,300,9939215400,PRJNA669810,SAMN16458429,Model organism or animal,3063327310,NORTHWESTERN UNIVERSITY,public,Biological replicate 2,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",young adult,SRX9334303,Illumina NovaSeq 6000,WN2050_GZ_B8_A5_GZpool_06_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:43:00Z,1,WN2050_GZ_B8_A5_GZpool_06_2019,hermaphrodite,SRP288011,WN2050,whole animals
SRR12868375,RNA-Seq,300,8187889800,PRJNA669810,SAMN16458428,Model organism or animal,2525355019,NORTHWESTERN UNIVERSITY,public,Biological replicate 1,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",young adult,SRX9334302,Illumina NovaSeq 6000,WN2050_GZ_B6_H8_GZpool_04_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:39:00Z,1,WN2050_GZ_B6_H8_GZpool_04_2019,hermaphrodite,SRP288011,WN2050,whole animals
SRR12868376,RNA-Seq,300,7038418500,PRJNA669810,SAMN16458427,Model organism or animal,2145566048,NORTHWESTERN UNIVERSITY,public,Biological replicate 3,"sra,fastq,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",young adult,SRX9334301,Illumina NovaSeq 6000,RC301_GZr_B5_I8_GZpool_08_2020,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:33:00Z,1,RC301_GZr_B5_I8_GZpool_08_2020,hermaphrodite,SRP288011,RC301,whole animals
SRR12868377,RNA-Seq,300,18214497000,PRJNA669810,SAMN16458426,Model organism or animal,5534430264,NORTHWESTERN UNIVERSITY,public,Biological replicate 2,"sra,fastq,run.zq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",young adult,SRX9334300,Illumina NovaSeq 6000,RC301_GZ_B7_G3_GZpool_06_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:54:00Z,1,RC301_GZ_B7_G3_GZpool_06_2019,hermaphrodite,SRP288011,RC301,whole animals
SRR12868378,RNA-Seq,275,7577842243,PRJNA669810,SAMN16458425,Model organism or animal,2365767297,NORTHWESTERN UNIVERSITY,public,Biological replicate 1,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",young adult,SRX9334299,Illumina NovaSeq 6000,RC301_GZ_B7_E2_GZpool_04_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:34:00Z,1,RC301_GZ_B7_E2_GZpool_04_2019,hermaphrodite,SRP288011,RC301,whole animals
SRR12868379,RNA-Seq,300,9689525100,PRJNA669810,SAMN16458424,Model organism or animal,3005737602,NORTHWESTERN UNIVERSITY,public,Biological replicate 3,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",young adult,SRX9334298,Illumina NovaSeq 6000,QX1794_GZm_B3_I2_GZpool_0307_2020,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:41:00Z,1,QX1794_GZm_B3_I2_GZpool_0307_2020,hermaphrodite,SRP288011,QX1794,whole animals
SRR12868380,RNA-Seq,300,11169779100,PRJNA669810,SAMN16458423,Model organism or animal,3465582501,NORTHWESTERN UNIVERSITY,public,Biological replicate 2,"fastq,sra,run.zq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",young adult,SRX9334297,Illumina NovaSeq 6000,QX1794_GZm_B1_C8_GZpool_0108_2020,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:42:00Z,1,QX1794_GZm_B1_C8_GZpool_0108_2020,hermaphrodite,SRP288011,QX1794,whole animals
SRR12868381,RNA-Seq,300,8228521200,PRJNA669810,SAMN16458422,Model organism or animal,2507460093,NORTHWESTERN UNIVERSITY,public,Biological replicate 1,"sra,fastq,run.zq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",young adult,SRX9334296,Illumina NovaSeq 6000,QX1794_GZ_B4_E5_GZpool_05_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:40:00Z,1,QX1794_GZ_B4_E5_GZpool_05_2019,hermaphrodite,SRP288011,QX1794,whole animals
SRR12868382,RNA-Seq,300,7176933600,PRJNA669810,SAMN16458421,Model organism or animal,2178997543,NORTHWESTERN UNIVERSITY,public,Biological replicate 3,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",young adult,SRX9334295,Illumina NovaSeq 6000,QX1793_GZ_B8_I4_GZpool_07_2020,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:40:00Z,1,QX1793_GZ_B8_I4_GZpool_07_2020,hermaphrodite,SRP288011,QX1793,whole animals
SRR12868383,RNA-Seq,300,9244993500,PRJNA669810,SAMN16457890,Model organism or animal,2796411613,NORTHWESTERN UNIVERSITY,public,Biological replicate 3,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",young adult,SRX9334294,Illumina NovaSeq 6000,ECA248_GZr_B3_A4_GZpool_07_2020,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:43:00Z,1,ECA248_GZr_B3_A4_GZpool_07_2020,hermaphrodite,SRP288011,ECA248,whole animals
SRR12868384,RNA-Seq,300,7614921000,PRJNA669810,SAMN16458420,Model organism or animal,2308394754,NORTHWESTERN UNIVERSITY,public,Biological replicate 2,"fastq,sra,run.zq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",young adult,SRX9334293,Illumina NovaSeq 6000,QX1793_GZ_B8_F5_GZpool_05_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:34:00Z,1,QX1793_GZ_B8_F5_GZpool_05_2019,hermaphrodite,SRP288011,QX1793,whole animals
SRR12868385,RNA-Seq,300,5300654700,PRJNA669810,SAMN16458419,Model organism or animal,1617357239,NORTHWESTERN UNIVERSITY,public,Biological replicate 1,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",young adult,SRX9334292,Illumina NovaSeq 6000,QX1793_GZ_B8_D4_GZpool_03_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:34:00Z,1,QX1793_GZ_B8_D4_GZpool_03_2019,hermaphrodite,SRP288011,QX1793,whole animals
SRR12868386,RNA-Seq,300,6662140800,PRJNA669810,SAMN16458418,Model organism or animal,2027059246,NORTHWESTERN UNIVERSITY,public,Biological replicate 3,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",young adult,SRX9334291,Illumina NovaSeq 6000,QX1792_GZr_B5_I7_GZpool_08_2020,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:38:00Z,1,QX1792_GZr_B5_I7_GZpool_08_2020,hermaphrodite,SRP288011,QX1792,whole animals
SRR12868387,RNA-Seq,300,8779541100,PRJNA669810,SAMN16458417,Model organism or animal,2706420056,NORTHWESTERN UNIVERSITY,public,Biological replicate 2,"sra,run.zq,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",young adult,SRX9334290,Illumina NovaSeq 6000,QX1792_GZ_B7_E1_GZpool_06_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:43:00Z,1,QX1792_GZ_B7_E1_GZpool_06_2019,hermaphrodite,SRP288011,QX1792,whole animals
SRR12868388,RNA-Seq,265,10511487597,PRJNA669810,SAMN16458416,Model organism or animal,3274044666,NORTHWESTERN UNIVERSITY,public,Biological replicate 1,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",young adult,SRX9334289,Illumina NovaSeq 6000,QX1792_GZ_B7_B5_GZpool_04_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:47:00Z,1,QX1792_GZ_B7_B5_GZpool_04_2019,hermaphrodite,SRP288011,QX1792,whole animals
